cycle,px_hex,py_hex,v_hex,theta_hex,delta_hex,a_hex,z_hex,p11_hex,p22_hex,p33_hex,p44_hex,p55_hex,p66_hex,p77_hex
318,FFF8348CF31C,FFF1B97B00FC,00029B68B510,0000001E972E,FFFFD8BD2C6F,0000334C4609,FFFFDDC7D6C8,0000010F8E74,000001E023F9,0000C19420EF,0000085FAE53,000000FDA9FE,0001B1B87741,000000E7AFF6
319,FFF828831C5F,FFF1AB66852A,00029E1242A0,000001022D33,FFFFDA503648,0000344A64C4,FFFFDDA38D54,000001BA4954,000001A9C5D4,0000CFE7ABD9,000001A460B1,000000C40AFB,0001B6A6721D,000000E7AFF5
320,FFF81EE681DB,FFF198C0CBC2,0002A0482C3C,FFFFFE21A97E,FFFFD8FA115E,000034E3F880,FFFFDDCAD509,000001F008EE,000001E5C1C7,0000DEE74FD5,0000020B5511,000000C5DFE1,0001BBB64A92,000000E7AFF6
321,FFF81BADE53E,FFF18AA2C612,0002A61A720E,0000034DCB01,FFFFD89A35BF,000037ADF177,FFFFDDF273DD,00000152EFA7,000001B41E9B,0000ED7486AC,00000D40DBA9,000000F0FC44,0001C07D1DE4,000000E7AFF5
322,FFF81751901E,FFF176D5BD48,0002A60ED6A2,000001A70ED9,FFFFD8A75034,000036F7B100,FFFFDDF1A499,000000FC50FD,000001EE16B4,0000FCDBE7FE,0000021C1B0A,000000FDBEB7,0001C56FEA85,000000E7AFF6
323,FFF808EFD89F,FFF16560AF76,0002B7E1CECB,FFFFFCD8E3DA,FFFFD7B95251,000040CD1141,FFFFDDCB2662,000001F820A3,000001F287B7,0000BCCE57F3,00000144B6AC,000000BFA8AA,0001AEC67F1B,000000E7AFF5
324,FFF7FE54593D,FFF15705D9CA,0002B52C9628,0000023C3ADA,FFFFD73AA4D5,00003E773159,FFFFDDEDEE43,000001ECA761,000001F878BC,0000C7FCF425,00000605668A,000000DDF19D,0001B2B59E08,000000E7AFF6
325,FFF7F5F45C19,FFF1455DDE29,0002C6BE801F,000000ADF739,FFFFD6C037E0,0000482031A3,FFFFDE17A846,000001DFF8D4,000001E6CBE5,0000A980A2A1,00000215C0C0,000000F25C76,0001A7E6A7D9,000000E7AFF5
326,FFF7F097BF1F,FFF134A13E63,0002CFE76738,00000144521E,FFFFD67C9C28,00004CB23663,FFFFDDB296AA,000001DE0246,00000156798F,0000A176FE5A,000003EBD996,000000E42A65,0001A5666687,000000E7AFF6
327,FFF7E7C3157C,FFF122B4F853,0002D7400342,FFFFFF1A360B,FFFFD6D01D74,000050131FC6,FFFFDE2AA226,000001E39212,000001ED9A67,000087D010AC,0000036AD3AB,0000009AE5D0,00019D594DBC,000000E7AFF5
328,FFF7E3F86663,FFF1157C89CE,0002DF20CE7C,000001354130,FFFFD71D49D5,000053B85879,FFFFDDFAF1B9,0000013FF056,000001CD14DF,00009418213C,0000061FE46C,000000F61805,0001A2135B32,000000E7AFF6
329,FFF7D7C3E1F9,FFF101FAA4B3,0002D7EAF785,FFFFFC5EA99A,FFFFD83189B4,00004E4709A7,FFFFDDD992E3,000001CED485,000001EEC0DE,00008F410541,0000028E2029,000000997889,0001A03560D7,000000E7AFF5
330,FFF7CDE81FC8,FFF0EFD3C2DE,0002E2B9B65A,000000B4342B,FFFFD867D23B,000053D0EB07,FFFFDDEFAE00,000001EE49B4,000001F15F08,00008F908AB0,000003FB467B,000000FED0E3,0001A07DA8A1,000000E7AFF6
331,FFF7C4C7476C,FFF0DDFBDE65,0002E36FF87A,00000189BFA1,FFFFD8877FDD,0000533B98A6,FFFFDDCF17F7,000001E8D43A,000001F6C1A9,00006111533D,000002793454,00000065916D,000190C99E9F,000000E7AFF5
332,FFF7BD2250DF,FFF0CD477B90,0002EE812BC1,000000D3212E,FFFFD772B179,000059004296,FFFFDDE82C63,000001F29694,000001EBF21C,000057BBAB26,000007F49A8D,000000B5ED03,00018DA8F289,000000E7AFF6
333,FFF7B4ED7964,FFF0BE89FD8B,0002F498DAF9,000000CD0B60,FFFFD7F89DF7,00005BA29495,FFFFDDBA6654,000001D69777,000001DBD44D,0000538818E9,000003A36699,000000DA6B3E,00018CA4D332,000000E7AFF5
334,FFF7ADB1E91F,FFF0AB466781,0002F6B8B297,0000025BDB60,FFFFD7D84259,00005BD11D38,FFFFDD4937F3,000001E4056D,000001EAC2DC,00005FB2511F,00000101CD91,000000753486,000191B8907E,000000E7AFF6
335,FFF7A4E0A687,FFF09B2BF17A,0003010DE6A2,FFFFFFDD9502,FFFFD6E6B82A,000061092A41,FFFFDD3F1428,000001EA2CE1,000001DBEC4B,00006590944E,000008B69897,000000EBF278,0001944D4D43,000000E7AFF5
336,FFF7A0A908CF,FFF08AD4C030,00030601B43D,FFFFFE130C30,FFFFD805F56C,000062E414C0,FFFFDCB61D66,0000013F227B,000001E57ED7,000071FDFA58,000000DACEE3,000000F80321,0001994D15AB,000000E7AFF6
337,FFF79D63D46B,FFF079F7AC32,00030B32A2C7,000002421B61,FFFFD8D87D2D,000064DC9B4B,FFFFDCB1D05B,000000F499B6,0000011D106D,00007DBA5C0B,00000669A54A,000000FE8415,00019DE7FEC2,000000E7AFF5
338,FFF78E1B1AD1,FFF067C2CF23,00032029FC5C,FFFFFEFD2062,FFFFD6FA5799,000070A01E41,FFFFDC992E85,000001CEBB96,000001F21D92,00006A1C2A00,000003E98AFB,000000A591A0,0001964BC0F2,000000E7AFF6
339,FFF787F83460,FFF056D202A6,000323E56E9C,000000CC9751,FFFFD5771E7F,0000717FD30D,FFFFDC6F8F30,00000181776D,00000137BE37,0000752B6D43,000002A2CDD2,000000DFBD22,00019AB8EC94,000000E7AFF5
340,FFF77F1D7EB3,FFF04B2B9CC1,000319DD29AB,000000467296,FFFFD591A468,000069C6762F,FFFFDC4E6336,000001BCB76C,000001E9D2CF,00006E9165CC,0000030E571F,000000F8C75E,000198119922,000000E7AFF6
341,FFF779030C10,FFF03D407FE4,000326ABFB7B,0000012E9808,FFFFD5ECD532,00007078D946,FFFFDBA0D48C,000001D06259,000001F161D3,00005852ECE7,0000015F0E38,000000F2DC0C,00018F68D0F5,000000E7AFF5
342,FFF7726AC8BE,FFF0309C7B57,00032698F72C,FFFFFDA4011F,FFFFD677E995,00006EF3EE71,FFFFDB88D5EA,000001C9DE4A,000001D21708,000062C9CCC6,000002EC22C3,000000CDB041,000193B30B9D,000000E7AFF6
343,FFF76B9A9DD6,FFF022B260D3,000328FA5F37,0000003EF6B9,FFFFD6CAD0FC,00006F107DDE,FFFFDBA0A2A3,000001BE03E0,000001261180,00006F0EF127,000002526363,000000FA8A6C,000198A902D3,000000E7AFF5
344,FFF7649A4659,FFF015A536DA,00032C8FFE70,000000FFB97D,FFFFD7279C42,00006FDFBA3D,FFFFDBAB8068,000001CD4D09,000001A7C886,000066D9A5DD,0000086D33C6,000000EB31AA,0001955A22E7,000000E7AFF6
345,FFF75E627B82,FFF006B26C2F,00032BBD1B5A,FFFFFF995754,FFFFD7579CEE,00006DE57F6B,FFFFDB496495,000001D3A78A,000001C19C7F,000065D33759,000003E3541D,000000DD12E1,000194B29250,000000E7AFF5
346,FFF7591C88F5,FFEFF702A5DE,00033425B709,FFFFFEC91C33,FFFFD7F18E7F,000071CC4E98,FFFFDBB2A965,000001867536,0000012AC2C7,00006FCB1393,0000060609AE,000000F8595B,000198B5F121,000000E7AFF5
347,FFF7554F523F,FFEFE5DBA807,000332EB36B1,FFFFFF4F8E7C,FFFFD7DFDE64,00006F97AF5C,FFFFDB4769C2,0000015E4DB5,00000178C95F,00007C591868,0000013879C7,0000010036E9,00019DA32AB2,000000E7AFF6
348,FFF74A9C11D0,FFEFDD57B249,000330B57BC1,00000120F0B2,FFFFD6837024,00006D157C93,FFFFDB865915,000001C0514F,0000012E49B7,00008824BF19,0000016BF753,000000D84C08,0001A22E44A2,000000E7AFF5
349,FFF744EF242D,FFEFD2E1DCE2,00032F639EBB,FFFFFFD81ECC,FFFFD696722D,00006AD5FC16,FFFFDB7CC45C,000001DF39B5,000001EFE45E,0000726A3BF9,000002353234,000000F99541,000198BC3506,000000E7AFF6
350,FFF7430B7007,FFEFC756AA91,00032DC4259E,000000DD0B7C,FFFFD6B360C1,0000686E7A54,FFFFDB16E3FC,0000012120F8,000001EB997E,00007EA9CF6D,000001C5D080,000000F863CC,00019D811512,000000E7AFF5
351,FFF73B3176AD,FFEFB7859EC8,000337EF2D63,FFFFFEA3C2BB,FFFFD7B2544D,00006D41843C,FFFFDB884472,000001D2C62A,00000137CAA2,0000834C6E1D,00000858ED9D,000000B1B736,00019F81A2BA,000000E7AFF6
352,FFF739239A00,FFEFAD71BE7C,00033B17864F,0000013D6A37,FFFFD84EE8B3,00006DAC33DC,FFFFDADFD460,000001193619,000001F22447,00009089949B,000008FBE87F,000000F33EE6,0001A47D3508,000000E7AFF5
353,FFF72C515C78,FFEF9F166FEE,00033C662B5C,0000011F14B3,FFFFD82FC832,00006D24269E,FFFFDB0AC347,000001EE2F88,000001F2B990,000084D78F0B,0000019D1902,0000009A84E5,0001A0729040,000000E7AFF6
354,FFF725B58380,FFEF929B0C44,0003416673BD,FFFFFFBA5A82,FFFFD83AEB67,00006EE0DA7D,FFFFDB268D8B,000001ECF4EA,000001F7E5C5,00005E63A249,0000007B8784,000000F40F3F,000191C62702,000000E7AFF5
355,FFF71EEBDAB4,FFEF82409BA4,00034C5CC849,000002938B27,FFFFD883DA6D,0000745F24A1,FFFFDAADA2F0,000001C5C34E,0000012203B3,00005C5281D7,000003C771E3,000000FC413E,0001911BE07A,000000E7AFF5
356,FFF717B18C43,FFEF74A3FE2F,000354934AA3,FFFFFEA1A0F8,FFFFD85DFBF8,00007814E03C,FFFFDAF9A24C,000001F559CF,000001FA3FD5,000053D1F827,0000009988C4,000000ED0353,00018DD3032B,000000E7AFF6
357,FFF7154C1E04,FFEF63BCB750,000358BB08BA,FFFFFDDEA452,FFFFD83B5DCA,0000792D33AD,FFFFDAA59550,0000011DC54E,00000121BBF8,00005EE5CFBD,000002003965,000001001CC2,000192715F78,000000E7AFF5
358,FFF712D13D81,FFEF53A0705C,0003590EF767,00000392F9A4,FFFFD8186791,000077D47B1F,FFFFDA915BD3,000000EC19F1,000000F29D25,000069480682,00000E51C7D1,000001005DFC,000196AB7F7B,000000E7AFF6
359,FFF70D9B5975,FFEF4AF7FF08,00035DEF0AB1,000000BD31EB,FFFFD7F120CF,0000795F0CEE,FFFFDA7BD4D8,000000EB3DD7,000001E76DDF,000075FD926F,000006D28BC5,000000FD79BE,00019BB8B797,000000E7AFF5
360,FFF6FB850E61,FFEF37618A3A,0003560992C9,FFFFFDFEC20E,FFFFD8FAD5C3,000072A55163,FFFFDA483220,000001E565F5,000001F432F9,0000674F41C0,000000EB158E,000000CE4844,0001952B71BA,000000E7AFF6
361,FFF6F65C07F9,FFEF2798A208,000355E9515D,FFFFFED6D8FC,FFFFD8DF8FBA,0000712064F3,FFFFDA6AB15C,00000195083D,0000011FFD67,000072F7F733,0000068FD3E7,000000FF96F5,000199D47F41,000000E7AFF5
362,FFF6F230908E,FFEF16DBC7AA,000347D5A36E,FFFFFEF47AEF,FFFFD8904117,000066D34898,FFFFDA79F1E6,000001304C6D,000001D4CD7B,00007B958A99,0000018856CC,000000FFB5C0,00019D28C182,000000E7AFF6
363,FFF6E5633605,FFEF0B159ACB,00035330A1AA,FFFFFEE933EB,FFFFD8A28D19,00006CA797E9,FFFFD9B15EAE,000001CE4374,000001400A92,0000707B03C4,0000028026C6,000000FFB530,000198AA7B48,000000E7AFF5
364,FFF6E23CB0D1,FFEEFC614AA6,0003566F97B6,0000002B761E,FFFFD896214F,00006D4E134C,FFFFDA128644,00000138DA99,000001BE48DC,00007D7933B9,000001A57F39,000000FAE10A,00019DC58B2D,000000E7AFF6
365,FFF6D6B57196,FFEEEBC09110,000353F60361,FFFFFF5702F7,FFFFDAD52262,000069C6E385,FFFFD9607108,000001B614A6,000001E001A5,0000706975E7,000000A58244,000000B7A7D9,0001986B2CBB,000000E7AFF5
366,FFF6CE5DE33A,FFEEDD426335,00035D6C3120,FFFFFFCAE10F,FFFFDBE4863C,00006E303128,FFFFD9B488E6,000001C15DB7,000001E3D33F,00006B30AEF2,000004AAE62A,000000974992,000196F46201,000000E7AFF6
367,FFF6C5E925AB,FFEECB3E0898,00036007DBB6,000001696DFC,FFFFDBB0912B,00006E6F8DC3,FFFFD9EB6711,000001F827F2,000001F59BD9,000077E1C670,00000444BBB1,000000EE8D8F,00019BF888EF,000000E7AFF5
368,FFF6BF074099,FFEEBC820D2A,00035C249978,FFFFFDA5E8C8,FFFFDB61F021,00006A9BD3DA,FFFFD95084D5,000001EEDC80,000001FC2C10,0000473E7E87,00000370F835,000000A24529,000188E03D85,000000E7AFF6
369,FFF6BADB94F0,FFEEAFF17B7E,000353F4CEB4,FFFFFDE701F6,FFFFDB3F3D86,0000641108AD,FFFFD90C68D3,000001491EE6,000001DC8B0D,0000400F9987,000000C10874,000000DE6265,000186451C8D,000000E7AFF5
370,FFF6B234763E,FFEEA1CC268A,00034EE24738,00000074C3CD,FFFFDB95B3AC,00005F8FFE48,FFFFD89656F8,000001BCFD9B,0000013CF5BF,0000478B5E22,000002D575F2,000000F91FD2,0001899FA84A,000000E7AFF6
371,FFF6A9B3BAEC,FFEE910C4727,000357CB0406,000000354192,FFFFDADEDCC6,0000640D3AC6,FFFFD87C6062,000001F8017D,000001F1DCC4,000046CF97FA,000003C7107A,000000DEA4AD,00018978A898,000000E7AFF5
372,FFF6A35A52E1,FFEE8154460F,000357A00BE6,FFFFFF5D4582,FFFFDA0313A4,0000628EAAF8,FFFFD853547D,000001EF5E87,000001F47C7F,00004F5FE4E9,0000010A8F93,00000078588E,00018CF17D90,000000E7AFF6
373,FFF69D77B941,FFEE71C0984B,000354321530,FFFFFE3443F9,FFFFDABA3E96,00005F20D3D1,FFFFD87E16CD,000001AFEB05,000001B6EB6C,000057DF1DB7,0000031F3A4D,000000E2D97D,000190876DFA,000000E7AFF5
374,FFF69AB04176,FFEE62663084,000351FD8269,00000371BA8F,FFFFDC0417C5,00005C924905,FFFFD8B5BB6C,00000124AE8D,0000011154BB,000063C5BBDD,00000D381823,000000EE9D78,00019568B51A,000000E7AFF6
375,FFF68F2BE473,FFEE54E2754C,00035675A42D,0000067A3718,FFFFDD0A5358,00005E5F025F,FFFFD8D277FF,000001996A52,0000017BAB88,000070471543,000009C98C36,000000F9FEC2,00019A64D118,000000E7AFF5
376,FFF684CA41DB,FFEE41C4230F,00035E4403ED,0000014B5AD6,FFFFDB489A36,0000620E1DDE,FFFFD839B3CB,000001F523A9,000001F57BBA,000075996A43,0000032F6754,00000050DA14,00019C7DAB03,000000E7AFF6
377,FFF67BA11733,FFEE2FC23E97,000352AC7B18,FFFFFF850B46,FFFFDA76233D,0000594A9CC5,FFFFD7DD2ED5,000001EA51B2,000001F37A46,00005E064BB6,000001672502,000000E136E0,0001922F5B83,000000E7AFF5
378,FFF675C6DB99,FFEE1EBEDC1A,000355F8CDE3,FFFFFB27326F,FFFFDB33E833,00005A49AD6D,FFFFD71A6B92,000001A8A07C,0000016B2820,00006A60DA62,000004252B21,000000894397,0001972ECC8D,000000E7AFF6
379,FFF66842FDEE,FFEE0A621EC5,00035F760E3F,000001250604,FFFFDA9584EB,00005F29CC2B,FFFFD6CCDCE0,000001F823A5,000001FB9C26,000065070390,000003DA6578,000000E9503A,000194E4A860,000000E7AFF5
380,FFF65EDF56E6,FFEDF773A001,000363CE30BC,FFFFFEFA93DB,FFFFD9972FE1,000060AB03AD,FFFFD7173D98,000001F62FBE,000001F62230,00006ED60B5C,000000E0B03C,000000B43B79,000198D6B094,000000E7AFF6
381,FFF656CF4D37,FFEDE63D9B82,00037045A1E0,FFFFFD46A25C,FFFFD9749946,0000675B4710,FFFFD770DDBF,000001D4F6E1,00000145A4B6,00006FF7959B,00000A509B99,000000F7ADF0,00019929AF59,000000E7AFF5
382,FFF651BA4D7C,FFEDD099DFF0,0003722CAB84,FFFFF9E2FD41,FFFFD95C43DA,000067341DEA,FFFFD6BDBEBF,00000129DEE4,000001E369B0,00007CD0CC0C,000002CDDBFF,000000FCCF1F,00019E2EDC43,000000E7AFF6
383,FFF6437D50EE,FFEDBE4D69B0,000371169B13,FFFFFFFF02A9,FFFFD9A4A81F,000065317AD1,FFFFD6682A38,000001F3899F,000001F257BD,00006D8D2910,000000ABD9C0,000000BD907F,000197C2DC97,000000E7AFF5
384,FFF63A683385,FFEDAB1E5ADE,00036DD94BEE,000000A0BB97,FFFFDA104165,000061D86906,FFFFD64F52C3,000001DC0F2F,000001E74A0C,00006A1C69FC,00000284EC6C,000000E5669B,0001963E97E2,000000E7AFF6
385,FFF631AA4429,FFED99D12491,00036E4B3470,FFFFFE111417,FFFFD95510A0,000060EC497D,FFFFD64D318B,000001F8A290,000001E617E5,000076113F20,0000035F1932,000000BA1C4E,00019B01B770,000000E7AFF5
386,FFF62EC94F2A,FFED87EFF052,0003703368F1,FFFFFF43B939,FFFFD9675C4F,000060E58604,FFFFD5EB50DF,000001238C31,000001F0B51F,0000834183D1,00000618B0F6,000000FD5B1A,0001A01D73D5,000000E7AFF6
387,FFF623B86C2C,FFED721F94CE,000371BA29C1,FFFFFF997EAD,FFFFDBC1EBA5,000060748212,FFFFD600DD24,000001B5BA31,000001F532F9,000090BAB1F9,000001B06BB1,000000B199DE,0001A530ABD7,000000E7AFF5
388,FFF6177808C4,FFED615ED010,000377043360,FFFFFEC35408,FFFFDBE23691,0000628CF6CC,FFFFD5BE984F,000001F3ED31,000001F9AA06,000072C2C70A,000004E9BAF0,000000F0C5B7,00019931EE6B,000000E7AFF6
389,FFF60D3F51F1,FFED4EFA6666,00037FAC2DE8,000002456204,FFFFDC895FB4,000066BB62B5,FFFFD5AC2365,000001EAF081,000001F7A4FA,00005B122DF7,000008DB4890,0000009F89A7,000190069A6D,000000E7AFF5
390,FFF6044B9538,FFED3B8E63C7,00036D8B8561,00000230A761,FFFFDB4C475A,00005A0D8CBB,FFFFD5C2AEB2,000001ED2858,000001FC8D70,00003AB294B7,00000244E26B,000000D69A0F,0001836330BD,000000E7AFF6
391,FFF5FD03960B,FFED2C345DA1,000373D9471E,FFFFFFE4F7A4,FFFFDA794CD1,00005CF529E7,FFFFD59F00A3,000001ED6C62,000001FD651C,000034334867,0000027FA235,000000632A6C,000180E80602,000000E7AFF5
392,FFF5F4C4623F,FFED1DC31ED2,000375176157,FFFFFF0C74BC,FFFFDA85B866,00005C8DC5F5,FFFFD55E1DFB,000001F4E80E,000001DE677B,00003085AE68,00000562E2EE,000000EC2ACA,00017F8A8B2B,000000E7AFF6
393,FFF5F1F351F8,FFED111F7A74,0003769CFE32,FFFFFFB6FD2C,FFFFDAE65FC3,00005C544DF7,FFFFD546841F,000001E376D1,000001F34A1B,00003BCB4BCD,0000066E60FA,000000C38706,000184928286,000000E7AFF5
394,FFF5EAE1E826,FFED041842BC,0003787C5FED,FFFFFFE9AD04,FFFFDAE74059,00005C58BAE8,FFFFD532F7CB,000001EE3864,000001F6488E,000047647420,000002934907,000000DE5D93,0001899B3B9B,000000E7AFF6
395,FFF5E3113E66,FFECF77A106E,00037AE1F8F1,FFFFFF5751D0,FFFFDAD4EF4C,00005CB5BADB,FFFFD50A0BA7,000001F8581D,000001F387EF,00003F00E00B,000001974B37,000000CFAA2B,000185BF93C4,000000E7AFF5
396,FFF5DC182FAD,FFECE9C1FF1E,000379AC1B5B,FFFFFE697569,FFFFDB0108FF,00005AAEFC46,FFFFD4F1BF68,000001C8177D,000001E30242,000036AF39DE,0000039A575B,000000E254EA,0001824D8CCB,000000E7AFF6
397,FFF5D8C074B0,FFECDBF07119,00037FCDF2E6,000000DA7F81,FFFFDB6229FA,00005D82A0B7,FFFFD5703057,000001E62DFE,000001AC317C,0000312A332B,000003A59CD8,000000D7B919,0001800FE385,000000E7AFF5
398,FFF5D0F63288,FFECD2A0FC46,0003819B2881,00000083CD4F,FFFFDB1D8835,00005D80116A,FFFFD56F748B,000001F92851,000001FA5921,00003BE3EC8F,000002501A40,000000D5CDD3,000184D19C5D,000000E7AFF6
399,FFF5CC0F5877,FFECC384B671,000389C23724,FFFFFE5D2D5C,FFFFDAC9B63A,000061BC084D,FFFFD525A23D,000001FA9CBB,000001F4C71F,00002FB39833,000000FFFB03,000000F07049,00017F0EA21C,000000E7AFF5
400,FFF5C4191DBC,FFECB571AD24,00038A8AC973,FFFFFFDCE4B0,FFFFD9C1B0E6,0000612A7C87,FFFFD53CFFEC,000001C5993B,0000012B9D8A,00003A59730A,00000101BBAA,000000D79E4F,000183D5EBAF,000000E7AFF6
401,FFF5BE7C665A,FFECA9120EB6,00038CDE05C3,000000B80DCB,FFFFDA03BB31,00006160460C,FFFFD4F5E474,000001D05B88,000001F4A166,00003A1714D5,0000061C25CF,0000007EECA3,000184135E58,000000E7AFF5
402,FFF5B8EFFBE8,FFEC9E2F1C1C,00038ECF97D9,FFFFFF738E93,FFFFD9E5368F,00006165D354,FFFFD5382E2C,000001F88254,000001F42CBC,000045CDCB51,00000426148E,000000DD774C,0001892C06D9,000000E7AFF6
403,FFF5B33735DB,FFEC90F8999A,000392E1C9F0,000000D3BD03,FFFFDA386F3E,000062C90E72,FFFFD520BF44,000001F3250C,000001E8CC59,000049B5B374,00000171FD86,000000CB2355,00018AD12288,000000E7AFF5
404,FFF5AC9822B4,FFEC87B6C4BE,000396929572,FFFFFFCCEE8C,FFFFDA0FA3B5,000063ECD6FC,FFFFD4E599B8,000001F8332C,000001F16955,000037EDA022,000007189699,000000CD6EF8,000182C34AB1,000000E7AFF6
405,FFF5A7BB60B8,FFEC7AA2AE92,00039831B4C8,00000033A8C6,FFFFD9FDA72D,000063AE37E0,FFFFD4E4304C,000001DDCA9D,000001F1FF85,00003965A00E,0000031B62CB,000000960F91,00018397D6BE,000000E7AFF5
406,FFF5A022C015,FFEC6C97B42C,00039A051F1F,0000003B735C,FFFFD9F8C92F,000063922CC4,FFFFD43D3902,000001F4D650,000001E95E9E,00003A4C1CF9,000003B3B442,000000B071AC,000184216F8E,000000E7AFF6
407,FFF59ACE59F1,FFEC627DA0ED,00039BD10A41,00000033990F,FFFFD9FAE6B1,000063711C96,FFFFD3E82BE2,000001F68D3E,000001F7EAED,00002CC6EE36,000002333BC3,000000AED5EF,00017E16C8A0,000000E7AFF5
408,FFF593B867FA,FFEC5212544E,00039F647606,FFFFFFA82E5F,FFFFD9F6CBCE,000064807FC3,FFFFD3A0AF20,000001F5A497,000001F31B38,000021AEBE40,00000267A205,000000EE0121,0001791FDA07,000000E7AFF6
409,FFF58D5ED733,FFEC41ED05C5,00039F7656E7,FFFFFDDAF0CD,FFFFDA74EFF9,0000632DF994,FFFFD3D20E15,000001B5ED56,0000018665E4,00001F88F5B7,0000015E2185,000000EB4F4B,0001783E32F3,000000E7AFF5
410,FFF587214683,FFEC3207994C,0003A23893CE,00000108FE96,FFFFDAEA1C35,000063AA8D66,FFFFD46AC739,000001B15986,00000131C9FB,00002A7261D8,000001957FC8,000000FA96B8,00017D4DBC30,000000E7AFF6
411,FFF57BA26C80,FFEC24235087,0003A9494CA2,FFFFFF7B2CF3,FFFFDAEAA3A7,0000671BADE4,FFFFD4F3A411,000001F86ACF,000001F827F9,0000275821FB,000004CF3D04,000000FF25DA,00017BC8391F,000000E7AFF5
412,FFF57395617F,FFEC108126BD,0003AC14FD4C,0000012C5CE5,FFFFDB28D60D,0000679307EC,FFFFD4CAB45D,000001EE042A,000001F9AD4A,000021EA321B,0000021752CD,00000061300A,000179D0021F,000000E7AFF6
413,FFF56E96F25C,FFEC00CAB56F,0003A89C286B,00000348C1CC,FFFFDAE1FB87,000063DA3DA3,FFFFD49B8321,000001F7B274,000001F62C97,000023158D7D,000003EB4DE9,000000F9267A,00017A71E085,000000E7AFF5
414,FFF56AFFB19D,FFEBF4755530,0003A995A45D,FFFFFF8AF3E8,FFFFDAC96B25,0000632DE338,FFFFD3BB583C,0000012C2F7E,000001E8CE11,00002E309265,0000023BCA3E,000000FF53A7,00017F8B00E4,000000E7AFF6
415,FFF55D929D25,FFEBE4FEDACB,0003AD81D45B,000000CF6331,FFFFDB059EA3,0000648120CB,FFFFD37D5A50,000001F231FE,000001F1899E,000029E56528,000000AB9692,000000DD180B,00017D601530,000000E7AFF5
416,FFF557F31ACF,FFEBD435EFC0,0003AB1A9D04,0000010C2536,FFFFDAC4169D,0000617DACF6,FFFFD3370F28,000001F5A0DC,000001F7534F,00002276EEAD,000001F0F572,000000EF03EA,000179C1FDC8,000000E7AFF6
417,FFF54F164AF9,FFEBC44597F9,0003AFCAE656,0000009A66AC,FFFFD9C0ECE3,0000634C6EF0,FFFFD30C60F5,000001F930A7,000001F2FFCD,00002BA7A8E2,000003731D96,000000BE65DC,00017E086536,000000E7AFF5
418,FFF549187BE1,FFEBB58FA57C,0003AEE0CB61,000000B4AE79,FFFFD9CF219A,0000615144BB,FFFFD30C9286,000001F90116,000001F15565,000026D4CE28,000002064412,000000F6B512,00017B978F4D,000000E7AFF6
419,FFF5411A96CF,FFEBA763D2B6,0003B0EEE2DD,000001217B36,FFFFD960BC1F,0000615DFCD0,FFFFD2EDEBAF,000001FBC70F,000001EB4D90,000031F91AF0,000002A3EF56,000000680BAD,000180AD0335,000000E7AFF5
420,FFF53B9317DB,FFEB98162743,0003AD62342B,FFFFFFCEA330,FFFFD93D9009,00005DA0597A,FFFFD25A5EF5,000001F8AE08,000001F2DC4C,00002E16AD13,000000F5616F,000000FCE326,00017EA6FAD1,000000E7AFF6
421,FFF53430E5C9,FFEB87A66D3F,0003AB99CE87,FFFFFE25C94D,FFFFD9CBCAAA,00005B2975B5,FFFFD2C85915,000001E4D66F,000001EF4C04,00002EB98C91,000001306482,000000A55B73,00017EF1E320,000000E7AFF5
422,FFF52C8E113C,FFEB765ADCC6,0003AFAC5B11,00000353EDD8,FFFFD90D8B5B,00005C94AEFF,FFFFD27CCFDA,0000019F80FC,0000011EA228,000039759299,0000029CAA99,000000F7BE8B,000183C2021D,000000E7AFF6
423,FFF524E6A38C,FFEB6873AE10,0003B2BC3D80,0000010C4775,FFFFD9530712,00005D5AF51E,FFFFD2AB7A19,000001B233CB,0000012D53FE,00004492BBBF,00000120C8A5,000000F48BFB,000188985971,000000E7AFF5
424,FFF51BB52330,FFEB56ADD78D,0003AFA028FC,FFFFFE5995CE,FFFFD8EAB5D0,000059FEB27F,FFFFD357F813,000001FA4320,000001F744BE,0000350FF8A0,000000E248A6,000000CC23BC,000181263487,000000E7AFF6
425,FFF51628AD4E,FFEB45FA2CE1,0003B135DBB8,0000007AB188,FFFFD8CAFFCF,000059D85557,FFFFD2D9EA1E,000001B124D7,0000011F7B76,000040A851E6,000002672C7D,000000FE15D3,000186430AB9,000000E7AFF5
426,FFF50AFBC9C2,FFEB35C29842,0003B1567B4F,0000019554CC,FFFFD93F5BC1,000058C47963,FFFFD1FCA4B1,000001F141D4,000001D456B7,00004672ED59,00000319C7CA,0000008813CE,000188D4932D,000000E7AFF6
427,FFF504A57862,FFEB2796D973,0003B84AFFC9,0000006BC80F,FFFFD8B9DC89,00005C277DDD,FFFFD211577B,000001F67CA8,000001F6F897,000043A0AB8C,000001CFFF8D,000000DB154B,00018792F91B,000000E7AFF5
428,FFF4FDAD0059,FFEB16AC98BC,0003B8BA24D0,000000233822,FFFFD8D9E503,00005B390E4B,FFFFD2883BAB,000001E818D9,000001D463F4,00003E6EA3EA,0000018FC542,000000B2FC49,0001854114F9,000000E7AFF6
